price,year,manufacturer,odometer,condition,fuel,transmission,drive,type,state,paint_color
12500,2008.0,honda,50000.0,good,gas,automatic,fwd,sedan,nm,green
6900,2013.0,volkswagen,98000.0,good,gas,automatic,fwd,hatchback,va,grey
16991,2015.0,bmw,78789.0,unknown,gas,automatic,unknown,sedan,dc,white
18377,2015.0,nissan,4817.0,excellent,gas,automatic,fwd,mini-van,md,silver
41900,2015.0,lexus,84437.0,like new,gas,automatic,4wd,SUV,tn,white
25590,2018.0,mitsubishi,25384.0,good,other,other,4wd,other,oh,black
11995,2016.0,chevrolet,103354.0,unknown,gas,automatic,unknown,unknown,il,unknown
19590,2014.0,mini,50293.0,good,gas,other,unknown,hatchback,ca,green
10988,2011.0,buick,98636.0,excellent,gas,automatic,fwd,sedan,ca,white
6700,2012.0,toyota,169000.0,like new,gas,automatic,fwd,unknown,ri,black
25990,2016.0,bmw,45611.0,good,gas,automatic,rwd,sedan,oh,black
9800,2008.0,ford,206177.0,good,diesel,automatic,unknown,truck,wi,unknown
15500,2008.0,ford,143000.0,unknown,diesel,automatic,unknown,unknown,il,unknown
5500,2006.0,ford,158000.0,excellent,gas,automatic,4wd,SUV,nc,grey
4500,2012.0,chevrolet,158000.0,unknown,gas,automatic,fwd,sedan,la,silver
45000,2018.0,ford,23965.0,like new,gas,automatic,4wd,truck,mi,red
9950,2010.0,lincoln,97300.0,excellent,gas,automatic,rwd,wagon,il,white
39590,2019.0,ram,22154.0,good,gas,other,4wd,pickup,ny,red
500,1991.0,volvo,229744.0,salvage,gas,automatic,unknown,unknown,ca,unknown
6700,2010.0,buick,113000.0,excellent,gas,automatic,fwd,sedan,mi,red
3995,2005.0,infiniti,268165.0,good,gas,automatic,rwd,sedan,ar,silver
8500,2011.0,volkswagen,137575.0,unknown,gas,automatic,unknown,unknown,tx,unknown
14995,2015.0,cadillac,94021.0,excellent,gas,automatic,fwd,SUV,tx,black
33990,2020.0,cadillac,9295.0,good,gas,other,unknown,hatchback,tx,silver
21590,2019.0,hyundai,11428.0,good,other,other,unknown,hatchback,pa,blue
24990,2012.0,rover,49214.0,good,gas,automatic,4wd,coupe,ky,black
17490,2015.0,toyota,111559.0,unknown,gas,automatic,unknown,unknown,me,unknown
5999,2014.0,mitsubishi,151488.0,excellent,gas,automatic,4wd,sedan,ca,unknown
4990,2010.0,chrysler,95914.0,unknown,gas,automatic,unknown,sedan,fl,white
11995,2012.0,nissan,94177.0,unknown,gas,automatic,4wd,SUV,or,unknown
29968,2014.0,gmc,97561.0,unknown,gas,automatic,unknown,unknown,nc,unknown
15998,2016.0,ford,55265.0,excellent,gas,automatic,4wd,SUV,oh,unknown
23990,2017.0,ford,20416.0,good,gas,other,fwd,hatchback,fl,black
15999,2011.0,ford,152711.0,excellent,gas,automatic,4wd,SUV,or,white
5350,2012.0,ford,96000.0,good,gas,automatic,fwd,sedan,ks,custom
8950,2012.0,honda,140438.0,excellent,gas,automatic,fwd,sedan,mi,grey
14800,2016.0,honda,54101.0,unknown,gas,automatic,fwd,sedan,fl,blue
49999,2019.0,ford,20629.0,unknown,gas,automatic,4wd,truck,id,white
7995,2012.0,toyota,161541.0,excellent,hybrid,automatic,unknown,other,ca,unknown
4895,2001.0,toyota,228832.0,excellent,gas,manual,4wd,SUV,ca,black
31990,2019.0,buick,23997.0,good,gas,other,unknown,SUV,oh,brown
24974,2018.0,jeep,31288.0,good,other,automatic,4wd,other,wi,black
10995,2005.0,mercedes-benz,82008.0,excellent,gas,automatic,4wd,sedan,vt,grey
39995,2015.0,ram,115148.0,unknown,gas,automatic,4wd,pickup,ak,brown
13000,2017.0,ford,73017.0,unknown,gas,automatic,fwd,SUV,fl,unknown
28990,2010.0,ford,130441.0,good,gas,automatic,4wd,unknown,ks,white
32590,2019.0,chevrolet,6770.0,good,other,other,unknown,other,tx,black
5950,2010.0,dodge,152000.0,good,gas,automatic,4wd,SUV,ny,silver
33999,2013.0,cadillac,79431.0,unknown,gas,automatic,rwd,SUV,az,unknown
17990,2013.0,subaru,41832.0,good,gas,other,unknown,hatchback,dc,black
11999,2008.0,gmc,119527.0,good,gas,automatic,rwd,truck,ca,white
4995,2011.0,ford,138000.0,good,gas,automatic,rwd,sedan,me,custom
41999,2014.0,ford,161533.0,unknown,diesel,automatic,unknown,unknown,tx,unknown
749,2021.0,bmw,10.0,new,gas,automatic,unknown,unknown,ny,unknown
24590,2017.0,chevrolet,40784.0,good,gas,other,unknown,pickup,nc,white
23995,2017.0,toyota,149000.0,excellent,gas,automatic,4wd,pickup,me,silver
34990,2018.0,ford,35965.0,good,gas,automatic,4wd,pickup,nc,red
15899,2017.0,chevrolet,49202.0,excellent,gas,automatic,unknown,unknown,id,unknown
43800,2015.0,chevrolet,88728.0,excellent,diesel,automatic,4wd,unknown,fl,black
12249,2011.0,cadillac,89472.0,good,gas,automatic,4wd,SUV,md,black
990,2001.0,ford,375555.0,salvage,gas,automatic,4wd,SUV,mi,white
35900,2019.0,subaru,24937.0,new,gas,automatic,4wd,SUV,tn,red
54995,2019.0,ram,39432.0,unknown,other,automatic,unknown,pickup,tx,black
24999,2013.0,porsche,115519.0,good,gas,other,4wd,sedan,ga,brown
10000,2009.0,ford,150000.0,good,gas,automatic,4wd,truck,tn,silver
3950,2007.0,hyundai,158112.0,excellent,gas,manual,fwd,sedan,ks,blue
39995,2014.0,mercedes-benz,72283.0,unknown,gas,automatic,unknown,sedan,fl,black
32990,2019.0,chevrolet,6897.0,good,other,other,unknown,pickup,sc,black
13990,2011.0,mercedes-benz,79825.0,unknown,gas,automatic,unknown,sedan,co,white
37990,2020.0,acura,43097.0,good,gas,other,unknown,other,md,black
10900,2013.0,chevrolet,130000.0,excellent,gas,automatic,4wd,SUV,co,grey
15988,2003.0,ford,220860.0,unknown,diesel,automatic,4wd,pickup,az,grey
9490,2013.0,ford,135760.0,unknown,gas,automatic,unknown,pickup,pa,unknown
64999,2018.0,ram,77424.0,unknown,diesel,automatic,4wd,truck,or,unknown
39990,2013.0,chevrolet,119000.0,good,gas,automatic,rwd,unknown,ia,white
10900,2011.0,gmc,162000.0,good,gas,automatic,4wd,unknown,mi,blue
27590,2019.0,jeep,6955.0,good,gas,other,4wd,SUV,oh,silver
8900,2010.0,bmw,59509.0,excellent,gas,automatic,unknown,wagon,or,unknown
16900,2014.0,ford,35173.0,excellent,gas,automatic,fwd,van,tn,white
18990,2014.0,nissan,61089.0,good,other,other,unknown,other,ca,unknown
5800,2006.0,nissan,244000.0,fair,gas,automatic,4wd,pickup,az,white
9000,2013.0,honda,104000.0,unknown,gas,automatic,unknown,sedan,nc,white
13750,2017.0,chevrolet,80753.0,unknown,gas,automatic,unknown,sedan,la,unknown
5950,2003.0,toyota,114754.0,unknown,gas,automatic,fwd,sedan,nc,black
5100,2006.0,mercedes-benz,202000.0,like new,gas,automatic,rwd,sedan,ca,blue
10995,2013.0,hyundai,62893.0,excellent,gas,manual,fwd,coupe,in,black
4000,2002.0,ford,300000.0,excellent,gas,automatic,4wd,pickup,tn,blue
3400,2008.0,ford,181000.0,good,gas,automatic,4wd,wagon,mi,silver
24990,2018.0,bmw,22087.0,good,other,other,rwd,sedan,tx,blue
20990,2017.0,volkswagen,13716.0,unknown,gas,automatic,fwd,SUV,hi,white
24990,2009.0,toyota,118541.0,unknown,gas,automatic,4wd,wagon,or,unknown
15787,2016.0,honda,65140.0,excellent,gas,automatic,fwd,sedan,ok,unknown
41500,2007.0,ford,69829.0,unknown,diesel,automatic,unknown,other,wa,white
11000,2002.0,chevrolet,61000.0,good,gas,automatic,4wd,truck,nj,silver
19950,1996.0,ford,206620.0,excellent,diesel,automatic,4wd,pickup,ca,white
6498,2006.0,subaru,149200.0,unknown,gas,automatic,unknown,SUV,ct,red
10500,2012.0,nissan,135842.0,excellent,gas,automatic,unknown,van,tn,unknown
16990,2019.0,chevrolet,30484.0,good,gas,other,fwd,hatchback,sc,unknown
31590,2019.0,jeep,12656.0,good,other,other,4wd,other,co,unknown
16590,2017.0,nissan,28558.0,good,gas,other,fwd,sedan,ca,blue
3975,2006.0,pontiac,187000.0,excellent,gas,automatic,fwd,sedan,ca,silver
17900,2010.0,porsche,77688.0,unknown,gas,manual,rwd,convertible,pa,white
5500,2008.0,honda,154000.0,good,gas,automatic,fwd,sedan,ma,silver
29987,2003.0,ford,38376.0,unknown,gas,manual,rwd,convertible,fl,white
3500,2005.0,chevrolet,160050.0,good,gas,manual,fwd,coupe,va,yellow
2900,1999.0,ford,135000.0,good,gas,automatic,4wd,pickup,ct,blue
8500,2011.0,chevrolet,123400.0,excellent,gas,automatic,4wd,SUV,mn,silver
30590,2017.0,jaguar,17022.0,good,other,other,rwd,sedan,co,silver
52990,2018.0,lincoln,29995.0,good,gas,other,unknown,SUV,sc,black
30990,2019.0,lincoln,7256.0,good,gas,other,fwd,sedan,ky,unknown
27590,2018.0,buick,32088.0,good,other,other,fwd,SUV,oh,unknown
19995,2014.0,ford,262502.0,good,diesel,automatic,rwd,pickup,ny,unknown
7317,2006.0,ford,160845.0,excellent,gas,automatic,4wd,truck,mi,unknown
11495,2016.0,jeep,92352.0,unknown,gas,automatic,fwd,SUV,tx,unknown
9995,2015.0,kia,42535.0,unknown,gas,automatic,fwd,sedan,mn,black
10295,1992.0,honda,64375.0,excellent,gas,manual,unknown,coupe,ma,red
40998,2019.0,ford,32611.0,unknown,other,automatic,4wd,pickup,ok,white
29499,2012.0,ford,140947.0,unknown,gas,automatic,unknown,unknown,wa,unknown
11995,2015.0,chevrolet,100932.0,unknown,gas,automatic,fwd,sedan,ks,black
24590,2020.0,mini,9495.0,good,gas,other,fwd,hatchback,nv,red
14995,2015.0,toyota,69246.0,excellent,gas,automatic,fwd,sedan,wi,red
7800,2007.0,chevrolet,93200.0,good,gas,automatic,4wd,truck,vt,white
7900,2009.0,audi,118451.0,unknown,gas,automatic,4wd,unknown,co,unknown
25990,2013.0,toyota,98879.0,good,gas,other,unknown,pickup,pa,white
8595,2009.0,ford,213234.0,excellent,gas,automatic,rwd,truck,nc,black
25990,2014.0,gmc,15575.0,good,gas,other,unknown,pickup,ok,brown
920,1995.0,chevrolet,138000.0,good,gas,automatic,rwd,van,tx,black
5500,2009.0,mazda,190004.0,like new,gas,automatic,fwd,sedan,va,silver
2800,2008.0,mazda,252759.0,excellent,gas,manual,fwd,sedan,pa,black
3495,2006.0,jeep,153200.0,excellent,gas,automatic,4wd,SUV,oh,red
3300,2007.0,mazda,188000.0,good,gas,automatic,fwd,sedan,nj,grey
12995,2016.0,dodge,127000.0,excellent,gas,automatic,fwd,SUV,mi,black
6500,1999.0,chevrolet,128.0,unknown,gas,automatic,unknown,unknown,ca,unknown
8900,2013.0,honda,58000.0,unknown,gas,automatic,fwd,sedan,or,unknown
25990,2019.0,dodge,28.0,good,gas,other,fwd,van,ct,black
13995,2015.0,chevrolet,35480.0,like new,gas,automatic,fwd,sedan,ca,white
7995,2006.0,jaguar,91325.0,excellent,gas,automatic,unknown,other,ma,unknown
39999,2007.0,ram,85134.0,unknown,diesel,automatic,4wd,truck,or,unknown
37500,2015.0,ford,120015.0,unknown,other,automatic,unknown,pickup,tx,unknown
12900,2007.0,mercedes-benz,85704.0,good,gas,automatic,rwd,sedan,mo,blue
36998,2015.0,ford,76868.0,unknown,gas,automatic,4wd,truck,mt,unknown
26999,2013.0,ford,238376.0,unknown,diesel,automatic,unknown,unknown,tx,unknown
34500,2015.0,ford,95580.0,unknown,gas,automatic,4wd,pickup,sc,white
11000,2010.0,ford,79400.0,like new,gas,automatic,rwd,coupe,nc,red
15900,2016.0,mazda,86100.0,like new,gas,automatic,fwd,SUV,nm,custom
1950,2000.0,toyota,187000.0,good,gas,manual,fwd,sedan,nm,white
4000,2003.0,ford,174000.0,unknown,gas,automatic,unknown,unknown,hi,unknown
25990,2019.0,gmc,70640.0,good,gas,other,fwd,SUV,tn,white
4400,2009.0,ford,183000.0,good,gas,automatic,fwd,SUV,mi,black
15998,2015.0,ford,95970.0,unknown,gas,automatic,4wd,SUV,id,white
28590,2013.0,subaru,50764.0,good,other,other,unknown,sedan,md,black
36981,2018.0,ford,14640.0,unknown,other,automatic,4wd,unknown,ca,unknown
8000,2012.0,nissan,160000.0,excellent,gas,automatic,fwd,unknown,ne,white
25000,2016.0,chevrolet,26600.0,excellent,gas,automatic,4wd,pickup,mt,unknown
6999,2006.0,cadillac,126111.0,excellent,gas,automatic,rwd,sedan,ca,white
19900,2015.0,dodge,94599.0,unknown,gas,automatic,fwd,van,or,unknown
10995,2013.0,lincoln,128792.0,unknown,gas,automatic,unknown,SUV,id,black
18995,2015.0,nissan,27037.0,good,gas,automatic,fwd,van,ny,unknown
13997,2017.0,ford,34792.0,unknown,gas,manual,fwd,sedan,fl,grey
25900,2006.0,chevrolet,130000.0,like new,diesel,automatic,4wd,unknown,az,unknown
33579,2020.0,ford,26183.0,unknown,gas,automatic,rwd,unknown,in,white
24995,2010.0,ford,81165.0,excellent,gas,automatic,4wd,truck,ny,blue
30590,2017.0,audi,24238.0,good,gas,automatic,unknown,sedan,pa,white
1000,2015.0,chrysler,78000.0,unknown,gas,automatic,unknown,unknown,ca,unknown
4900,2004.0,nissan,180.0,good,gas,automatic,unknown,unknown,hi,unknown
6995,2008.0,nissan,135000.0,unknown,gas,automatic,4wd,unknown,ny,unknown
1500,2010.0,chevrolet,143000.0,like new,gas,automatic,4wd,truck,nh,grey
15999,2013.0,ford,81878.0,unknown,gas,automatic,4wd,SUV,ca,white
18736,2017.0,ford,36402.0,unknown,gas,automatic,4wd,SUV,ny,black
4900,2003.0,gmc,183238.0,excellent,gas,automatic,4wd,SUV,fl,white
6975,2011.0,hyundai,105054.0,excellent,gas,automatic,fwd,sedan,ca,blue
33590,2020.0,mini,1054.0,good,gas,other,fwd,hatchback,fl,green
36986,2018.0,toyota,66373.0,excellent,gas,automatic,4wd,SUV,wi,grey
19900,2007.0,ford,50000.0,unknown,gas,automatic,unknown,unknown,fl,unknown
2600,2008.0,ford,501.0,unknown,gas,automatic,fwd,SUV,md,black
12999,2012.0,toyota,141161.0,unknown,gas,automatic,4wd,SUV,co,unknown
39598,2016.0,chevrolet,75604.0,unknown,gas,automatic,4wd,pickup,il,unknown
43950,2011.0,chevrolet,0.0,excellent,diesel,automatic,4wd,pickup,ca,grey
11995,2017.0,ford,35848.0,unknown,gas,automatic,fwd,unknown,mi,unknown
3300,1998.0,gmc,78000.0,fair,diesel,automatic,unknown,unknown,md,unknown
21590,2019.0,kia,18640.0,good,other,other,fwd,wagon,tx,blue
12972,2008.0,toyota,99266.0,unknown,gas,automatic,unknown,SUV,or,custom
28990,2012.0,bmw,70703.0,good,gas,other,rwd,other,ca,silver
17995,2007.0,pontiac,13000.0,excellent,gas,manual,rwd,unknown,ny,yellow
38990,2018.0,ram,2842.0,unknown,other,automatic,unknown,unknown,la,unknown
6995,2012.0,dodge,103000.0,unknown,gas,automatic,unknown,unknown,ma,unknown
35590,2015.0,dodge,40626.0,good,gas,other,rwd,coupe,fl,unknown
16990,2016.0,kia,17631.0,good,gas,other,fwd,coupe,wi,unknown
22990,2017.0,infiniti,21297.0,good,other,other,unknown,hatchback,ny,black
9000,2008.0,chevrolet,178524.0,excellent,gas,automatic,rwd,SUV,tx,white
11950,2010.0,gmc,166763.0,excellent,gas,automatic,4wd,truck,mi,black
12999,2013.0,bmw,63803.0,unknown,gas,automatic,rwd,sedan,nv,unknown
31590,2014.0,ford,54152.0,good,other,other,4wd,pickup,ny,blue
26590,2017.0,lexus,31870.0,good,gas,other,rwd,sedan,tx,silver
18988,2015.0,ford,92720.0,unknown,gas,automatic,unknown,unknown,ia,unknown
39998,2020.0,toyota,14134.0,unknown,hybrid,automatic,4wd,SUV,mt,unknown
13995,2009.0,nissan,153581.0,good,gas,automatic,rwd,pickup,fl,unknown
13990,2015.0,nissan,67000.0,good,gas,automatic,4wd,SUV,ma,black
13590,2009.0,mercedes-benz,77034.0,good,other,other,unknown,sedan,nc,unknown
9995,2015.0,mazda,78102.0,unknown,gas,automatic,unknown,sedan,ca,unknown
27000,2016.0,ram,71962.0,unknown,other,automatic,4wd,pickup,oh,blue
32995,2013.0,ford,51000.0,unknown,gas,automatic,unknown,unknown,co,unknown
43990,2020.0,jaguar,8157.0,good,gas,other,unknown,other,il,unknown
14590,2013.0,volvo,99204.0,good,gas,other,unknown,sedan,oh,black
6500,2012.0,jeep,140000.0,good,gas,automatic,4wd,SUV,pa,grey
7000,2018.0,toyota,32666.0,unknown,gas,automatic,unknown,unknown,ca,unknown
12750,2011.0,bmw,102046.0,unknown,gas,automatic,unknown,convertible,dc,white
12788,2015.0,subaru,91563.0,good,gas,automatic,unknown,sedan,ca,green
4550,2005.0,ford,140.0,unknown,gas,automatic,unknown,unknown,tx,unknown
15950,2013.0,toyota,75000.0,excellent,gas,automatic,unknown,truck,ia,silver
30590,2017.0,infiniti,34415.0,good,gas,other,unknown,coupe,nj,black
34990,2020.0,ford,7380.0,good,gas,other,unknown,pickup,wi,unknown
34881,2015.0,gmc,125640.0,excellent,gas,automatic,unknown,SUV,nc,black
9982,2012.0,toyota,134754.0,unknown,gas,automatic,4wd,SUV,fl,red
7750,2011.0,mini,110589.0,excellent,gas,automatic,fwd,hatchback,ca,red
34590,2019.0,volkswagen,13002.0,good,other,other,unknown,sedan,nv,black
12500,2014.0,ford,149292.0,unknown,gas,automatic,unknown,unknown,mo,unknown
5995,2008.0,ford,163150.0,unknown,gas,automatic,fwd,SUV,ar,blue
15750,2011.0,rover,106202.0,unknown,gas,automatic,4wd,SUV,la,black
18989,2013.0,subaru,60235.0,unknown,gas,manual,rwd,coupe,tx,blue
3200,2006.0,infiniti,171000.0,good,gas,automatic,4wd,sedan,nc,silver
20664,2015.0,cadillac,41257.0,unknown,gas,automatic,unknown,unknown,in,unknown
10985,2013.0,kia,43425.0,unknown,gas,automatic,fwd,wagon,oh,blue
11500,1990.0,mercedes-benz,117234.0,unknown,gas,automatic,unknown,convertible,fl,silver
14950,2012.0,gmc,144543.0,unknown,gas,automatic,4wd,unknown,oh,unknown
3900,2009.0,cadillac,180000.0,good,gas,automatic,unknown,unknown,or,unknown
18590,2017.0,toyota,21032.0,good,other,other,fwd,sedan,ca,unknown
15000,2014.0,ford,133000.0,good,gas,automatic,4wd,wagon,mo,blue
13971,2017.0,nissan,85198.0,excellent,gas,other,unknown,sedan,ca,unknown
29999,2015.0,chevrolet,100554.0,unknown,gas,automatic,4wd,SUV,ca,unknown
3000,2007.0,chrysler,156.0,fair,gas,automatic,unknown,other,nc,custom
52995,2016.0,ram,56378.0,excellent,gas,automatic,4wd,truck,ny,grey
2500,2012.0,ram,208000.0,fair,gas,automatic,fwd,unknown,oh,white
8950,2015.0,nissan,85000.0,excellent,gas,automatic,fwd,sedan,ia,silver
18950,2012.0,porsche,129466.0,unknown,gas,automatic,unknown,unknown,wi,unknown
39999,2017.0,chevrolet,17728.0,unknown,gas,automatic,rwd,coupe,az,blue
8500,2007.0,toyota,67232.0,excellent,gas,automatic,fwd,sedan,ca,unknown
10990,2016.0,hyundai,80436.0,excellent,gas,automatic,unknown,sedan,ca,unknown
3995,2007.0,chevrolet,146000.0,like new,gas,automatic,fwd,sedan,tn,custom
23590,2017.0,volvo,56433.0,good,other,automatic,unknown,wagon,ri,unknown
5998,2008.0,honda,159000.0,excellent,gas,manual,fwd,coupe,ok,silver
24990,2014.0,mercedes-benz,34369.0,good,gas,other,unknown,sedan,ny,white
38888,2018.0,ford,88310.0,unknown,gas,automatic,unknown,unknown,tx,unknown
865,2021.0,cadillac,0.0,excellent,gas,automatic,4wd,sedan,mi,unknown
18795,2016.0,ford,128072.0,unknown,gas,automatic,4wd,SUV,dc,black
9500,2005.0,ram,113275.0,good,gas,automatic,4wd,truck,fl,silver
25499,2019.0,volkswagen,8766.0,unknown,gas,other,4wd,SUV,ak,green
23996,2018.0,audi,30765.0,unknown,gas,automatic,fwd,sedan,fl,red
33600,2019.0,ford,37300.0,excellent,gas,automatic,unknown,unknown,oh,white
10995,2002.0,toyota,218858.0,excellent,gas,manual,rwd,pickup,ca,white
37990,2018.0,tesla,10938.0,good,electric,other,rwd,sedan,ks,red
34990,2020.0,nissan,13188.0,good,gas,other,rwd,coupe,md,unknown
2500,1997.0,subaru,223800.0,good,gas,automatic,4wd,mini-van,co,red
24990,2019.0,nissan,6380.0,good,gas,other,fwd,pickup,nm,black
6995,2009.0,toyota,135000.0,unknown,gas,automatic,unknown,unknown,pa,unknown
6995,2012.0,chevrolet,75730.0,excellent,gas,manual,fwd,sedan,ia,red
6000,2010.0,mazda,152000.0,good,gas,automatic,fwd,sedan,mt,black
21950,2013.0,chevrolet,97697.0,good,gas,automatic,4wd,truck,in,blue
16999,2009.0,gmc,101977.0,excellent,gas,automatic,unknown,pickup,nj,grey
25000,2012.0,toyota,82500.0,excellent,gas,automatic,4wd,pickup,nm,silver
1000,2005.0,toyota,220000.0,excellent,gas,automatic,fwd,SUV,tn,silver
12540,2018.0,nissan,35114.0,unknown,gas,automatic,fwd,sedan,fl,silver
1000,2014.0,jeep,100000.0,unknown,gas,automatic,unknown,unknown,fl,unknown
26352,2018.0,honda,23056.0,unknown,gas,automatic,4wd,unknown,pa,unknown
4000,2005.0,gmc,200000.0,good,gas,automatic,4wd,SUV,mi,grey
54000,2019.0,mercedes-benz,3648.0,new,gas,automatic,unknown,sedan,id,black
10000,2013.0,toyota,116000.0,excellent,hybrid,automatic,unknown,unknown,tx,red
29999,2011.0,toyota,58000.0,unknown,gas,automatic,4wd,truck,ca,black
8000,1997.0,ford,197000.0,fair,diesel,automatic,rwd,truck,oh,white
27977,2019.0,ford,42375.0,excellent,gas,automatic,4wd,SUV,or,unknown
52999,2021.0,toyota,6057.0,unknown,gas,automatic,4wd,truck,id,white
8995,2017.0,nissan,93623.0,unknown,gas,automatic,fwd,sedan,nj,grey
4000,2011.0,toyota,275000.0,good,hybrid,automatic,fwd,hatchback,vt,unknown
28981,2018.0,toyota,22151.0,unknown,hybrid,automatic,fwd,sedan,ca,blue
21895,2017.0,ford,33008.0,unknown,gas,automatic,rwd,unknown,in,unknown
7500,2002.0,bmw,198376.0,like new,gas,automatic,rwd,unknown,ca,grey
7599,2012.0,hyundai,83542.0,unknown,gas,automatic,fwd,sedan,md,unknown
4999,2002.0,subaru,198200.0,unknown,gas,manual,unknown,unknown,co,unknown
26995,2019.0,volkswagen,9290.0,unknown,gas,automatic,fwd,sedan,az,white
37990,2020.0,cadillac,1366.0,good,gas,other,unknown,hatchback,il,white
39999,2018.0,jeep,37749.0,unknown,gas,automatic,4wd,SUV,wa,custom
10995,2013.0,mercedes-benz,74235.0,unknown,gas,automatic,unknown,other,pa,black
2900,1998.0,honda,171753.0,good,gas,automatic,4wd,SUV,oh,green
26999,2002.0,chevrolet,8247.0,unknown,other,automatic,unknown,convertible,ca,red
4900,2006.0,nissan,133500.0,good,gas,automatic,4wd,unknown,ny,white
28590,2019.0,fiat,3662.0,good,gas,other,rwd,other,ks,black
28990,2012.0,bmw,70703.0,good,gas,other,rwd,other,ma,silver
10995,2015.0,kia,80435.0,excellent,gas,other,unknown,wagon,ca,unknown
3995,2005.0,mini,189482.0,unknown,gas,manual,fwd,coupe,nc,grey
31579,2015.0,chevrolet,96882.0,excellent,gas,automatic,rwd,SUV,az,black
5495,2003.0,gmc,146958.0,unknown,gas,automatic,4wd,SUV,id,grey
11995,2012.0,ford,114000.0,excellent,gas,automatic,rwd,coupe,nh,black
5800,2004.0,toyota,282500.0,good,gas,automatic,rwd,truck,tx,unknown
6895,2007.0,jeep,107520.0,good,gas,automatic,4wd,SUV,nm,silver
5900,2005.0,subaru,200000.0,excellent,gas,automatic,unknown,unknown,wa,unknown
17973,2012.0,subaru,150111.0,good,gas,manual,4wd,wagon,nj,silver
30988,2016.0,chevrolet,50846.0,unknown,gas,automatic,unknown,unknown,ia,unknown
16199,2016.0,toyota,106846.0,unknown,gas,automatic,fwd,unknown,mn,red
29968,2014.0,gmc,97561.0,unknown,gas,automatic,unknown,unknown,nc,unknown
29500,2015.0,toyota,120967.0,unknown,other,automatic,4wd,pickup,ar,unknown
10550,2018.0,nissan,74425.0,unknown,gas,automatic,fwd,SUV,ut,silver
