sale_price_usd,age_at_sale,sale_year,product_group,product_size,enclosure,state
13500.0,8,2007,Track Excavators,Mini,EROPS,Illinois
24000.0,8,1998,Track Excavators,Small,EROPS,North Carolina
49000.0,1,2007,Track Type Tractors,unknown,OROPS,Louisiana
75000.0,3,2008,Track Excavators,Large / Medium,EROPS w AC,Florida
31000.0,7,2009,Track Excavators,Large / Medium,EROPS w AC,Alabama
8000.0,23,2009,Track Excavators,Large / Medium,EROPS,Minnesota
31000.0,9,2011,Backhoe Loaders,unknown,EROPS w AC,Maryland
9750.0,23,2007,Backhoe Loaders,unknown,OROPS,South Carolina
13500.0,3,2008,Skid Steer Loaders,unknown,OROPS,Nebraska
19500.0,10,2009,Wheel Loader,unknown,EROPS w AC,New York
55000.0,7,2004,Wheel Loader,Medium,EROPS w AC,North Carolina
67500.0,4,2009,Track Type Tractors,Medium,OROPS,Texas
22000.0,7,2003,Track Type Tractors,unknown,OROPS,Florida
28500.0,3,1995,Backhoe Loaders,unknown,EROPS,Pennsylvania
59000.0,11,2008,Track Type Tractors,Medium,EROPS w AC,Illinois
11000.0,13,2008,Wheel Loader,unknown,EROPS,Georgia
21000.0,4,2011,Track Excavators,Mini,EROPS,Unspecified
8500.0,4,2009,Backhoe Loaders,unknown,OROPS,Missouri
31000.0,2,2009,Backhoe Loaders,unknown,OROPS,Tennessee
75000.0,5,2006,Track Excavators,Large / Medium,EROPS w AC,North Carolina
125000.0,1,2007,Motor Graders,unknown,EROPS w AC,South Carolina
24000.0,4,2000,Backhoe Loaders,unknown,EROPS,Mississippi
36000.0,2,2002,Backhoe Loaders,unknown,EROPS,Connecticut
20000.0,7,1999,Wheel Loader,unknown,OROPS,Tennessee
30000.0,12,2010,Track Type Tractors,Medium,OROPS,New Jersey
10500.0,6,2011,Skid Steer Loaders,unknown,OROPS,Georgia
63000.0,7,2005,Track Excavators,Large / Medium,EROPS,Florida
20000.0,14,2011,Wheel Loader,Medium,EROPS w AC,Texas
18500.0,7,2002,Backhoe Loaders,unknown,OROPS,Arizona
35000.0,3,2006,Backhoe Loaders,unknown,OROPS,Texas
70000.0,14,2008,Motor Graders,unknown,EROPS w AC,Texas
59000.0,3,2009,Track Type Tractors,unknown,EROPS w AC,Alabama
14000.0,27,1993,Track Type Tractors,Large,OROPS,Florida
38000.0,19,1997,Wheel Loader,Medium,EROPS,Texas
39000.0,2,2001,Track Type Tractors,unknown,OROPS,South Carolina
11000.0,32,2005,Track Excavators,Large / Medium,EROPS,California
26000.0,28,2004,Track Type Tractors,Large,OROPS,Minnesota
34000.0,11,1997,Track Type Tractors,unknown,OROPS,Tennessee
31000.0,4,2005,Backhoe Loaders,unknown,OROPS,Georgia
67500.0,9,2011,Wheel Loader,Medium,EROPS w AC,Florida
41000.0,12,2008,Track Excavators,Large / Medium,EROPS w AC,California
43000.0,5,1998,Wheel Loader,unknown,OROPS,California
23000.0,4,1996,Backhoe Loaders,unknown,EROPS,Kentucky
37000.0,10,2003,Wheel Loader,Medium,EROPS,Colorado
31000.0,8,2006,Backhoe Loaders,unknown,OROPS,Texas
46000.0,4,2000,Track Excavators,Small,EROPS w AC,Mississippi
40000.0,10,2000,Motor Graders,unknown,EROPS,California
37000.0,18,1996,Track Type Tractors,Large,EROPS w AC,New Jersey
11750.0,11,2009,Skid Steer Loaders,unknown,OROPS,Minnesota
19500.0,11,2006,Backhoe Loaders,unknown,OROPS,Texas
16000.0,7,2005,Track Excavators,Mini,OROPS,Texas
58000.0,14,2004,Motor Graders,unknown,EROPS,Illinois
57500.0,11,2009,Motor Graders,unknown,EROPS w AC,Florida
87500.0,5,2008,Track Excavators,Large / Medium,EROPS w AC,Nevada
61000.0,6,2001,Wheel Loader,Medium,EROPS w AC,Florida
32000.0,4,1998,Wheel Loader,unknown,OROPS,Florida
14500.0,9,2002,Backhoe Loaders,unknown,OROPS,Texas
5750.0,5,2009,Skid Steer Loaders,unknown,OROPS,Texas
57500.0,5,2008,Track Excavators,Large / Medium,EROPS w AC,Florida
37000.0,26,2000,Motor Graders,unknown,EROPS,Tennessee
8800.0,20,1997,Backhoe Loaders,unknown,OROPS,North Carolina
21000.0,6,2004,Backhoe Loaders,unknown,OROPS,Mississippi
11000.0,7,2011,Backhoe Loaders,unknown,OROPS,Texas
10000.0,19,1994,Wheel Loader,Medium,EROPS,Maine
32000.0,9,2008,Track Excavators,Large / Medium,EROPS,Texas
68000.0,11,1996,Motor Graders,unknown,EROPS w AC,Texas
67500.0,13,2008,Track Type Tractors,Medium,OROPS,Texas
20500.0,15,1995,Track Excavators,Large / Medium,EROPS,Illinois
72500.0,14,2008,Track Type Tractors,Large,OROPS,Illinois
32000.0,13,2006,Track Excavators,Large / Medium,EROPS,Texas
7750.0,11,2006,Track Excavators,Mini,EROPS,Florida
26000.0,5,2009,Backhoe Loaders,unknown,EROPS,New York
19000.0,9,2009,Backhoe Loaders,unknown,OROPS,Arizona
20000.0,24,1998,Track Type Tractors,Large,OROPS,Washington
17000.0,6,1992,Backhoe Loaders,unknown,OROPS,Texas
56000.0,6,2003,Track Excavators,Large / Medium,EROPS,Texas
8000.0,3,1996,Skid Steer Loaders,unknown,OROPS,Maine
59000.0,3,2000,Track Excavators,Large / Medium,EROPS w AC,New Jersey
23000.0,13,2008,Track Excavators,Large / Medium,EROPS w AC,Colorado
20000.0,10,1999,Wheel Loader,unknown,OROPS,Nevada
39000.0,30,2009,Track Type Tractors,Large,OROPS,Mississippi
42500.0,6,2009,Track Excavators,Large / Medium,EROPS w AC,Texas
67500.0,14,2009,Wheel Loader,Medium,EROPS w AC,Nevada
44000.0,5,1997,Track Type Tractors,unknown,OROPS,New Jersey
11000.0,22,2009,Backhoe Loaders,unknown,OROPS,Colorado
32000.0,8,2008,Track Excavators,Small,EROPS,California
60000.0,2,2002,Track Type Tractors,unknown,OROPS,Texas
32000.0,22,1998,Track Type Tractors,Large,OROPS,Maryland
8500.0,5,2001,Skid Steer Loaders,unknown,OROPS,Alabama
40000.0,13,1989,Track Type Tractors,Large,EROPS w AC,Pennsylvania
87500.0,4,2004,Track Excavators,Large / Medium,EROPS w AC,Illinois
13250.0,9,2008,Wheel Loader,Compact,OROPS,Alabama
16000.0,8,2008,Backhoe Loaders,unknown,OROPS,Texas
25000.0,12,2011,Backhoe Loaders,unknown,EROPS w AC,California
6500.0,3,1997,Skid Steer Loaders,unknown,OROPS,Maryland
42000.0,27,2010,Wheel Loader,Medium,EROPS,Pennsylvania
21000.0,9,1994,Backhoe Loaders,unknown,OROPS,Washington
46000.0,7,2011,Track Type Tractors,Medium,OROPS,Missouri
21000.0,16,1990,Track Type Tractors,Medium,OROPS,Florida
12500.0,14,2001,Track Type Tractors,unknown,OROPS,Maryland
19500.0,5,2009,Backhoe Loaders,unknown,OROPS,Texas
35000.0,6,2008,Track Type Tractors,unknown,OROPS,New York
17000.0,10,2000,Backhoe Loaders,unknown,EROPS,Maryland
18000.0,12,2010,Track Type Tractors,unknown,OROPS,South Carolina
25000.0,9,2009,Track Type Tractors,unknown,OROPS,Texas
20000.0,7,2003,Track Excavators,Mini,EROPS,New Hampshire
10000.0,15,2004,Backhoe Loaders,unknown,OROPS,Texas
38000.0,12,2010,Wheel Loader,Medium,EROPS w AC,Arizona
47000.0,6,2001,Wheel Loader,Medium,EROPS w AC,Florida
30000.0,5,2010,Track Type Tractors,unknown,OROPS,Texas
10000.0,8,2008,Skid Steer Loaders,unknown,OROPS,Minnesota
36000.0,4,2005,Backhoe Loaders,unknown,OROPS,Florida
17000.0,12,2009,Backhoe Loaders,unknown,EROPS w AC,California
33000.0,9,2002,Wheel Loader,unknown,OROPS,Florida
10250.0,8,2006,Skid Steer Loaders,unknown,OROPS,New Jersey
26000.0,7,2010,Backhoe Loaders,unknown,OROPS,Florida
64000.0,2,2000,Track Excavators,Large / Medium,EROPS w AC,Georgia
30000.0,5,2011,Track Type Tractors,unknown,OROPS,Florida
100000.0,5,2011,Wheel Loader,Medium,EROPS w AC,Utah
35000.0,4,2005,Backhoe Loaders,unknown,EROPS,New Jersey
32000.0,12,2007,Wheel Loader,Medium,EROPS w AC,Alabama
12000.0,13,2009,Track Excavators,Large / Medium,EROPS,Minnesota
12000.0,20,2007,Track Type Tractors,unknown,OROPS,Texas
56000.0,8,2003,Wheel Loader,Medium,EROPS w AC,Texas
27000.0,20,2009,Wheel Loader,Large,EROPS w AC,West Virginia
23000.0,5,1991,Motor Graders,unknown,EROPS,Arizona
82500.0,5,2010,Track Type Tractors,Medium,EROPS w AC,Alabama
62500.0,6,2008,Track Excavators,Large / Medium,EROPS,Washington
21500.0,9,2011,Backhoe Loaders,unknown,OROPS,Mississippi
8500.0,5,2008,Track Excavators,Mini,EROPS,Florida
121000.0,8,2006,Track Type Tractors,Medium,EROPS w AC,Oklahoma
19000.0,39,2009,Wheel Loader,Medium,EROPS,Minnesota
9000.0,8,1998,Track Type Tractors,unknown,OROPS,Nevada
66000.0,3,2000,Track Type Tractors,Medium,EROPS w AC,Illinois
59000.0,4,2010,Track Excavators,Small,EROPS w AC,Ohio
25000.0,16,1999,Motor Graders,unknown,EROPS,Florida
32000.0,8,2001,Track Type Tractors,Medium,OROPS,Washington
52500.0,5,1998,Wheel Loader,unknown,EROPS,Indiana
14000.0,21,1999,Wheel Loader,Medium,EROPS,New Jersey
35000.0,16,1999,Wheel Loader,Medium,EROPS w AC,Ohio
18500.0,6,2011,Backhoe Loaders,unknown,OROPS,Florida
51000.0,2,2006,Track Type Tractors,unknown,OROPS,Florida
9000.0,26,2011,Wheel Loader,Compact,OROPS,Louisiana
39000.0,3,2007,Track Type Tractors,unknown,OROPS,Florida
13000.0,7,2007,Skid Steer Loaders,unknown,OROPS,California
10000.0,8,2010,Skid Steer Loaders,unknown,OROPS,Tennessee
47000.0,4,2008,Track Excavators,Small,EROPS w AC,Maryland
13500.0,8,2000,Track Type Tractors,unknown,OROPS,Texas
23000.0,8,2007,Track Type Tractors,unknown,OROPS,Ohio
42000.0,3,1998,Wheel Loader,unknown,OROPS,Texas
20000.0,6,2003,Backhoe Loaders,unknown,OROPS,Texas
57500.0,8,2011,Track Excavators,Large / Medium,EROPS w AC,North Carolina
25500.0,7,2004,Backhoe Loaders,unknown,OROPS,Texas
48000.0,3,1998,Track Type Tractors,unknown,OROPS,Louisiana
19000.0,8,1994,Track Type Tractors,unknown,OROPS,New Jersey
52000.0,6,2011,Wheel Loader,Medium,OROPS,Florida
17000.0,12,2006,Backhoe Loaders,unknown,OROPS,Arizona
10000.0,4,2009,Track Excavators,Mini,EROPS,Florida
25000.0,5,1994,Backhoe Loaders,unknown,OROPS,Alabama
16250.0,8,1995,Wheel Loader,unknown,OROPS,South Carolina
20000.0,11,1994,Track Type Tractors,Large,OROPS,Texas
30000.0,17,1996,Track Excavators,Large / Medium,EROPS,Ohio
35250.0,9,2008,Wheel Loader,unknown,EROPS w AC,Arkansas
25000.0,6,2005,Backhoe Loaders,unknown,OROPS,California
15000.0,9,2000,Track Excavators,Mini,EROPS w AC,Texas
26000.0,6,1998,Track Excavators,Small,EROPS,Ohio
40000.0,23,2007,Motor Graders,unknown,EROPS,Indiana
9500.0,3,2001,Skid Steer Loaders,unknown,OROPS,Tennessee
23000.0,3,2000,Backhoe Loaders,unknown,OROPS,Mississippi
7500.0,22,2002,Backhoe Loaders,unknown,OROPS,Maine
24000.0,9,2003,Track Excavators,Large / Medium,EROPS,Colorado
23000.0,6,1996,Backhoe Loaders,unknown,EROPS,Ohio
27500.0,8,2011,Backhoe Loaders,unknown,EROPS w AC,California
9800.0,4,2000,Skid Steer Loaders,unknown,OROPS,Tennessee
85000.0,2,2009,Track Excavators,Large / Medium,EROPS w AC,California
41000.0,9,2006,Track Type Tractors,Medium,OROPS,Mississippi
44000.0,4,2007,Wheel Loader,Medium,EROPS w AC,Florida
7500.0,6,2009,Track Excavators,Mini,EROPS,Tennessee
20500.0,7,2002,Backhoe Loaders,unknown,OROPS,Texas
5000.0,6,2002,Skid Steer Loaders,unknown,OROPS,Connecticut
42000.0,7,1998,Track Excavators,Large / Medium,EROPS,Texas
8500.0,11,2001,Backhoe Loaders,unknown,OROPS,Mississippi
46000.0,7,2009,Track Excavators,Large / Medium,EROPS,Alabama
27000.0,15,1993,Track Type Tractors,Medium,OROPS,Texas
25250.0,7,2001,Track Excavators,Small,EROPS,Maine
33500.0,17,2007,Track Excavators,Large / Medium,EROPS,Florida
16500.0,8,2004,Backhoe Loaders,unknown,OROPS,Unspecified
17000.0,21,2011,Track Excavators,Small,EROPS,Colorado
38000.0,7,2003,Track Type Tractors,Large,EROPS w AC,Texas
34000.0,5,2006,Backhoe Loaders,unknown,EROPS w AC,Georgia
8000.0,15,1999,Backhoe Loaders,unknown,OROPS,Florida
11250.0,8,2007,Skid Steer Loaders,unknown,OROPS,New Jersey
5500.0,8,1998,Skid Steer Loaders,unknown,OROPS,Ohio
16000.0,13,1997,Motor Graders,unknown,EROPS,Tennessee
33000.0,4,2002,Wheel Loader,Medium,EROPS,Illinois
14500.0,13,2005,Track Excavators,Mini,EROPS,Kentucky
7000.0,9,2002,Skid Steer Loaders,unknown,OROPS,New Hampshire
13000.0,1,2000,Skid Steer Loaders,unknown,OROPS,Kentucky
17000.0,17,2008,Backhoe Loaders,unknown,OROPS,Texas
7000.0,9,1995,Skid Steer Loaders,unknown,OROPS,North Carolina
17000.0,24,2000,Wheel Loader,Medium,OROPS,Mississippi
13000.0,5,2009,Wheel Loader,Compact,OROPS,Arizona
85000.0,7,2011,Track Excavators,Large / Medium,EROPS,Washington
38000.0,5,2008,Wheel Loader,Medium,EROPS w AC,California
77500.0,5,1995,Track Excavators,Large / Medium,EROPS,New Jersey
39000.0,13,1999,Motor Graders,unknown,EROPS,New Mexico
70000.0,4,1999,Track Excavators,Large / Medium,EROPS,Louisiana
32000.0,24,2008,Track Type Tractors,Large,EROPS w AC,California
71000.0,3,2010,Track Excavators,Large / Medium,EROPS,Texas
15000.0,9,2001,Backhoe Loaders,unknown,EROPS,Connecticut
17000.0,15,2003,Track Excavators,Large / Medium,EROPS,New Jersey
15000.0,18,2007,Track Excavators,Large / Medium,EROPS,Tennessee
55000.0,3,2009,Track Excavators,Large / Medium,EROPS w AC,Florida
7500.0,3,1998,Skid Steer Loaders,unknown,OROPS,Maryland
87500.0,20,2010,Track Type Tractors,Large,EROPS w AC,Texas
82500.0,8,2007,Track Type Tractors,Medium,EROPS w AC,Alabama
14000.0,12,2008,Backhoe Loaders,unknown,OROPS,Texas
14000.0,4,1997,Skid Steer Loaders,unknown,OROPS,Florida
35000.0,34,2008,Motor Graders,unknown,EROPS w AC,California
47500.0,7,2000,Track Excavators,Large / Medium,EROPS,Georgia
18000.0,6,2005,Backhoe Loaders,unknown,OROPS,Mississippi
37500.0,2,2004,Backhoe Loaders,unknown,OROPS,Arizona
20000.0,16,2006,Track Type Tractors,unknown,EROPS w AC,Texas
13000.0,5,2011,Skid Steer Loaders,unknown,OROPS,Arizona
70000.0,6,1990,Motor Graders,unknown,EROPS,Colorado
37500.0,30,2011,Track Type Tractors,Large,OROPS,California
49000.0,6,2011,Wheel Loader,unknown,EROPS w AC,Colorado
42500.0,4,2009,Track Excavators,Large / Medium,EROPS,Missouri
8500.0,7,2005,Skid Steer Loaders,unknown,OROPS,Illinois
19000.0,12,1999,Backhoe Loaders,unknown,EROPS,Florida
38500.0,13,1998,Wheel Loader,Medium,EROPS,Connecticut
32000.0,5,1992,Track Excavators,Large / Medium,EROPS,Florida
8000.0,15,1999,Track Excavators,unknown,EROPS,Washington
22000.0,32,2000,Track Type Tractors,Large,OROPS,Missouri
39000.0,15,2002,Motor Graders,unknown,EROPS,Florida
38000.0,19,2000,Track Type Tractors,Medium,EROPS,Texas
25500.0,6,2008,Backhoe Loaders,unknown,EROPS,Pennsylvania
18000.0,21,2005,Track Excavators,Large / Medium,EROPS,Colorado
10500.0,6,2006,Skid Steer Loaders,unknown,OROPS,Missouri
72500.0,4,2006,Wheel Loader,Medium,EROPS w AC,Texas
20000.0,7,1993,Backhoe Loaders,unknown,EROPS,New Jersey
19000.0,9,2008,Backhoe Loaders,unknown,OROPS,Tennessee
34000.0,18,2008,Motor Graders,unknown,EROPS,Alaska
20000.0,16,2011,Track Excavators,Large / Medium,EROPS w AC,Maryland
14500.0,29,2011,Motor Graders,unknown,EROPS,Idaho
32500.0,12,2009,Track Excavators,Large / Medium,EROPS w AC,Tennessee
18000.0,36,2007,Motor Graders,unknown,EROPS,Nevada
6500.0,4,2007,Skid Steer Loaders,unknown,OROPS,California
27500.0,6,1999,Backhoe Loaders,unknown,EROPS,Florida
22000.0,10,2003,Backhoe Loaders,unknown,EROPS,Illinois
22000.0,5,2002,Backhoe Loaders,unknown,EROPS,California
11000.0,4,2009,Skid Steer Loaders,unknown,OROPS,Missouri
26000.0,24,2003,Motor Graders,unknown,OROPS,Florida
16500.0,2,2006,Skid Steer Loaders,unknown,OROPS,Illinois
7250.0,3,2001,Skid Steer Loaders,unknown,OROPS,New York
9000.0,23,2011,Track Excavators,Mini,EROPS,Pennsylvania
18000.0,10,2007,Backhoe Loaders,unknown,OROPS,Alabama
16000.0,6,1989,Track Type Tractors,unknown,OROPS,Texas
13000.0,10,2010,Wheel Loader,Compact,OROPS,Mississippi
23500.0,3,1992,Backhoe Loaders,unknown,OROPS,Texas
32000.0,5,1993,Track Excavators,Small,EROPS,New Jersey
21000.0,7,1997,Backhoe Loaders,unknown,EROPS w AC,New York
22500.0,27,1997,Wheel Loader,Medium,EROPS,Maine
48000.0,11,2007,Track Excavators,Large / Medium,EROPS w AC,Florida
53000.0,14,2006,Wheel Loader,Medium,EROPS w AC,California
29000.0,11,1992,Wheel Loader,Medium,OROPS,Illinois
10500.0,9,2006,Skid Steer Loaders,unknown,OROPS,Florida
65000.0,9,1999,Track Type Tractors,Medium,EROPS,Nevada
63500.0,7,2001,Motor Graders,unknown,EROPS,Florida
13750.0,3,1997,Skid Steer Loaders,unknown,OROPS,Florida
27000.0,13,1994,Track Type Tractors,unknown,OROPS,Texas
42000.0,10,2003,Track Excavators,Large / Medium,EROPS,Texas
41500.0,10,2005,Track Excavators,Large / Medium,EROPS w AC,Texas
29000.0,19,1994,Track Type Tractors,Large,OROPS,Tennessee
25000.0,8,2011,Backhoe Loaders,unknown,OROPS,Florida
29000.0,5,2010,Track Type Tractors,unknown,OROPS,Florida
43000.0,5,1998,Track Excavators,Large / Medium,EROPS,Louisiana
36000.0,9,1994,Track Excavators,unknown,EROPS,Texas
61000.0,4,2006,Track Type Tractors,Medium,OROPS,Texas
19000.0,39,2007,Wheel Loader,Medium,EROPS,Minnesota
71000.0,3,2011,Track Type Tractors,Medium,OROPS,Texas
17000.0,9,2009,Backhoe Loaders,unknown,OROPS,Oregon
82500.0,5,2007,Track Excavators,Large / Medium,EROPS w AC,Georgia
74000.0,6,2011,Wheel Loader,unknown,EROPS w AC,Georgia
11000.0,4,2007,Skid Steer Loaders,unknown,OROPS,Florida
12500.0,29,2002,Motor Graders,unknown,EROPS,Oklahoma
97500.0,3,2009,Track Excavators,Large / Medium,EROPS w AC,Florida
43000.0,7,2011,Wheel Loader,unknown,OROPS,Florida
87000.0,5,2007,Track Type Tractors,Medium,EROPS w AC,Georgia
28000.0,5,2008,Backhoe Loaders,unknown,OROPS,Washington
19500.0,7,1993,Backhoe Loaders,unknown,EROPS,Ohio
15250.0,7,1993,Backhoe Loaders,unknown,EROPS,Mississippi
45000.0,2,2001,Track Excavators,Large / Medium,EROPS w AC,Texas
102000.0,3,2010,Track Excavators,Large / Medium,EROPS,Maine
40000.0,5,1997,Track Excavators,Small,EROPS,Indiana
65000.0,14,1995,Wheel Loader,Medium,EROPS,Arizona
45000.0,17,2005,Track Type Tractors,Medium,OROPS,Texas
14100.0,11,1994,Backhoe Loaders,unknown,EROPS,Indiana
16500.0,4,2009,Backhoe Loaders,unknown,OROPS,Tennessee
14000.0,17,2006,Track Excavators,Large / Medium,EROPS,Washington
45000.0,12,2011,Track Excavators,Large / Medium,EROPS w AC,Utah
35000.0,3,2008,Track Type Tractors,unknown,OROPS,Texas
25000.0,6,2010,Motor Graders,unknown,OROPS,Georgia
13000.0,12,1996,Wheel Loader,unknown,EROPS,Florida
15000.0,4,2008,Track Excavators,Mini,EROPS,Florida
14000.0,6,2002,Track Excavators,Mini,EROPS,Connecticut
52500.0,6,2011,Track Excavators,Large / Medium,EROPS w AC,Texas
16000.0,8,2008,Backhoe Loaders,unknown,OROPS,Ohio
12000.0,24,2007,Track Type Tractors,unknown,OROPS,Connecticut
13000.0,10,2011,Track Excavators,Mini,EROPS,Iowa
15750.0,24,1996,Track Type Tractors,Large,OROPS,Tennessee
32500.0,2,2007,Backhoe Loaders,unknown,OROPS,California
14500.0,11,2000,Backhoe Loaders,unknown,OROPS,Tennessee
27000.0,2,1995,Backhoe Loaders,unknown,OROPS,Texas
26000.0,3,2000,Backhoe Loaders,unknown,OROPS,Georgia
12500.0,5,2011,Skid Steer Loaders,unknown,OROPS,Florida
16000.0,10,1996,Backhoe Loaders,unknown,EROPS,Pennsylvania
29000.0,4,2008,Backhoe Loaders,unknown,OROPS,Florida
35000.0,22,2000,Track Type Tractors,Large,OROPS,Tennessee
20000.0,3,2010,Skid Steer Loaders,unknown,OROPS,Texas
27500.0,2,1990,Backhoe Loaders,unknown,EROPS,Maryland
33000.0,11,1999,Track Excavators,Small,EROPS,Florida
28000.0,11,2010,Track Type Tractors,Medium,OROPS,Florida
45000.0,5,2001,Wheel Loader,unknown,EROPS,Texas
19500.0,12,2004,Backhoe Loaders,unknown,EROPS,Oregon
16000.0,10,2000,Backhoe Loaders,unknown,EROPS,Pennsylvania
9000.0,24,1989,Motor Graders,unknown,OROPS,Texas
10500.0,4,2001,Track Type Tractors,unknown,EROPS w AC,Texas
39000.0,5,2004,Backhoe Loaders,unknown,EROPS,New Jersey
22000.0,19,2006,Track Excavators,Small,EROPS,Alabama
13000.0,6,2009,Wheel Loader,Compact,OROPS,California
28000.0,14,2002,Wheel Loader,Medium,EROPS,Ohio
11000.0,24,1997,Motor Graders,unknown,EROPS,New Mexico
42000.0,15,2008,Wheel Loader,Medium,EROPS,Oregon
8000.0,5,1996,Track Excavators,Mini,EROPS,Washington
42000.0,15,1993,Wheel Loader,Medium,EROPS,Maine
12500.0,27,2001,Wheel Loader,unknown,OROPS,Maine
5000.0,14,2009,Skid Steer Loaders,unknown,OROPS,Florida
8500.0,25,2011,Skid Steer Loaders,unknown,OROPS,Virginia
60000.0,7,1989,Motor Graders,unknown,EROPS,Arizona
48000.0,4,1997,Track Type Tractors,unknown,OROPS,Texas
28500.0,6,2001,Track Type Tractors,unknown,OROPS,Ohio
10500.0,7,2011,Skid Steer Loaders,unknown,OROPS,Kentucky
18500.0,7,2009,Backhoe Loaders,unknown,OROPS,Texas
14000.0,11,1998,Backhoe Loaders,unknown,OROPS,Maryland
10000.0,20,2010,Track Excavators,Small,EROPS,Minnesota
15500.0,5,2008,Track Excavators,Mini,EROPS,Unspecified
12000.0,5,2010,Skid Steer Loaders,unknown,OROPS,Florida
13500.0,12,2001,Backhoe Loaders,unknown,OROPS,Nevada
16750.0,10,1995,Track Type Tractors,unknown,EROPS,Maine
29000.0,6,2004,Track Type Tractors,unknown,OROPS,Alabama
56000.0,15,1996,Motor Graders,unknown,EROPS,Texas
12500.0,4,2003,Track Excavators,Mini,EROPS,Missouri
27000.0,10,2001,Wheel Loader,unknown,EROPS,Connecticut
15000.0,17,1998,Track Type Tractors,unknown,OROPS,Kentucky
13000.0,5,2003,Skid Steer Loaders,unknown,OROPS,Arizona
10500.0,20,2008,Track Type Tractors,unknown,OROPS,Arkansas
12000.0,30,2004,Wheel Loader,unknown,OROPS,Florida
25000.0,9,2007,Backhoe Loaders,unknown,OROPS,Nevada
32000.0,11,1997,Track Excavators,Large / Medium,EROPS,Ohio
17250.0,4,2008,Track Excavators,Mini,EROPS,North Carolina
5200.0,9,2007,Skid Steer Loaders,unknown,OROPS,Ohio
7500.0,8,2001,Track Excavators,Mini,EROPS,Florida
7500.0,18,2008,Backhoe Loaders,unknown,OROPS,California
14000.0,6,2009,Wheel Loader,Compact,OROPS,California
9000.0,7,2008,Wheel Loader,Compact,OROPS,Texas
31000.0,6,2004,Backhoe Loaders,unknown,EROPS,Maryland
72000.0,3,1997,Wheel Loader,Medium,OROPS,Florida
81000.0,3,2007,Wheel Loader,Medium,EROPS w AC,Tennessee
17250.0,7,1997,Wheel Loader,Compact,EROPS,Illinois
65000.0,9,2005,Track Excavators,Large / Medium,EROPS w AC,Alabama
18000.0,3,2007,Track Excavators,Mini,EROPS,Missouri
54000.0,3,2010,Track Type Tractors,unknown,OROPS,Texas
13000.0,14,2010,Track Type Tractors,unknown,OROPS,Texas
40000.0,7,2007,Wheel Loader,unknown,EROPS w AC,Nevada
97500.0,10,2003,Track Type Tractors,Large,OROPS,Washington
34000.0,5,2007,Backhoe Loaders,unknown,OROPS,Louisiana
15000.0,20,2007,Track Type Tractors,Medium,EROPS,Maryland
59000.0,9,1998,Track Type Tractors,Medium,OROPS,Pennsylvania
77500.0,6,1996,Track Type Tractors,Large,EROPS,Florida
8000.0,12,2010,Wheel Loader,Compact,OROPS,California
